epoch,f1-score,iou_score,loss,lr,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
15,0.6314060688018799,0.5524712204933167,0.8295006155967712,0.005,0.6406141519546509,0.8737210631370544,0.5874525904655457,0.4934042990207672,0.9433451294898987,0.6514192223548889,0.7915084362030029
16,0.6355636119842529,0.5585682988166809,0.8187384009361267,0.005,0.6440767645835876,0.8785196542739868,0.6058474183082581,0.5167897939682007,0.896060585975647,0.6489481329917908,0.8211557269096375
17,0.6384865045547485,0.5630297064781189,0.8107456564903259,0.005,0.6458155512809753,0.8825759291648865,0.6042191982269287,0.5156119465827942,0.8988019227981567,0.6556510925292969,0.8157415986061096
18,0.6411706209182739,0.5667711496353149,0.8040924668312073,0.005,0.6485841274261475,0.8850682973861694,0.5918047428131104,0.4995062053203583,0.9309753775596619,0.6347915530204773,0.8106256127357483
19,0.6411588788032532,0.5667259693145752,0.8045326471328735,0.005,0.6487046480178833,0.8850950598716736,0.5975630879402161,0.505836009979248,0.9253756403923035,0.6542872786521912,0.8041868209838867
20,0.6310309767723083,0.5522925853729248,0.8302013874053955,0.005,0.6393535137176514,0.8747422695159912,0.5674668550491333,0.4684602618217468,0.9991335868835449,0.6203480958938599,0.7883327007293701
21,0.6473356485366821,0.5760036706924438,0.7881985902786255,0.005,0.6547632217407227,0.8911713361740112,0.6085621118545532,0.5218493342399597,0.8864771127700806,0.6359298825263977,0.8378391861915588
22,0.6492750644683838,0.5786855816841125,0.7833022475242615,0.005,0.6557630300521851,0.8942150473594666,0.6235413551330566,0.5412982702255249,0.8517791032791138,0.6418818235397339,0.8578577041625977
23,0.6554983258247375,0.5879320502281189,0.766335666179657,0.005,0.6623319983482361,0.8995451927185059,0.6311677694320679,0.5519803762435913,0.8312526345252991,0.644111692905426,0.8703068494796753
24,0.7952837944030762,0.7258166670799255,0.49239715933799744,0.005,0.8038761615753174,0.8944712281227112,0.8532207012176514,0.763614296913147,0.41048699617385864,0.8745471239089966,0.8373976945877075
25,0.9044808745384216,0.8365244269371033,0.27006277441978455,0.005,0.9104313850402832,0.8996254205703735,0.8632769584655762,0.7771914005279541,0.3834667205810547,0.9110869765281677,0.8252171277999878
26,0.9118841290473938,0.8475969433784485,0.2503041625022888,0.005,0.9182409048080444,0.9063699841499329,0.8648290634155273,0.7799689769744873,0.3803156614303589,0.9221472144126892,0.8213227987289429
27,0.9175008535385132,0.8560056686401367,0.2358856201171875,0.005,0.9231442809104919,0.9126492738723755,0.8686232566833496,0.7846529483795166,0.36883920431137085,0.9204997420310974,0.8278399705886841
28,0.915407121181488,0.8529437780380249,0.24073942005634308,0.005,0.9209915995597839,0.910819411277771,0.8605459928512573,0.77291339635849,0.3949037492275238,0.9032480716705322,0.8263424634933472
29,0.9205670356750488,0.8607945442199707,0.22758828103542328,0.005,0.925776481628418,0.9161182641983032,0.867753267288208,0.7841929197311401,0.3681699335575104,0.9079948663711548,0.8351480960845947
30,0.9214068055152893,0.862447202205658,0.22447828948497772,0.005,0.9264302253723145,0.9173392057418823,0.8738499879837036,0.7935084700584412,0.36136171221733093,0.9097216725349426,0.8465523719787598
31,0.9198886752128601,0.8598592877388,0.2286432683467865,0.005,0.9247174859046936,0.9159228801727295,0.8869250416755676,0.8101745247840881,0.31974852085113525,0.9262979030609131,0.854057252407074
32,0.9248966574668884,0.8676965832710266,0.21523763239383698,0.005,0.9303882122039795,0.9201663732528687,0.8910014629364014,0.8163507580757141,0.30749213695526123,0.9060235023498535,0.8783875703811646
33,0.9236840009689331,0.8657690286636353,0.21887119114398956,0.005,0.9293919205665588,0.9188260436058044,0.8831200003623962,0.8052487969398499,0.32881057262420654,0.9186886548995972,0.8539623022079468
34,0.9258253574371338,0.8692373633384705,0.2128538191318512,0.005,0.9310566782951355,0.9213199019432068,0.8978813886642456,0.826316773891449,0.2900337874889374,0.9082088470458984,0.8886107206344604
35,0.9258671402931213,0.8694338202476501,0.21211262047290802,0.005,0.9311630129814148,0.9212334156036377,0.8853824734687805,0.8084231019020081,0.32117384672164917,0.9045647382736206,0.8689460158348083
36,0.9296869039535522,0.875197172164917,0.20267541706562042,0.005,0.9342111945152283,0.9257825016975403,0.8876809477806091,0.8113032579421997,0.3185698390007019,0.9173376560211182,0.8634136915206909
37,0.9309197068214417,0.8771794438362122,0.19901825487613678,0.005,0.9353396892547607,0.9271295070648193,0.8932536244392395,0.8193308711051941,0.3036538064479828,0.9071656465530396,0.8814547657966614
38,0.931515634059906,0.8781335353851318,0.1975439041852951,0.005,0.9359926581382751,0.9276831746101379,0.8810216188430786,0.802078366279602,0.3353230953216553,0.9054139852523804,0.8624868988990784
39,0.9323469400405884,0.8794360756874084,0.1952173411846161,0.005,0.9363940358161926,0.9290255308151245,0.8877037763595581,0.8120521306991577,0.3166087865829468,0.9289023876190186,0.8541314005851746
40,0.9373858571052551,0.8876354098320007,0.1812783032655716,0.0025,0.9418787360191345,0.9333785176277161,0.9005967974662781,0.8300839066505432,0.2841804623603821,0.9292512536048889,0.8753840923309326
41,0.9396020770072937,0.8913361430168152,0.1751009225845337,0.0025,0.9441751837730408,0.9354772567749023,0.8945110440254211,0.8222454190254211,0.2983491122722626,0.9239569306373596,0.8701422214508057
42,0.9412729144096375,0.894032895565033,0.17035196721553802,0.0025,0.9459161162376404,0.937046229839325,0.8937817811965942,0.8208231329917908,0.29960399866104126,0.9140339493751526,0.876520574092865
43,0.9416465759277344,0.8945573568344116,0.16945922374725342,0.0025,0.946310818195343,0.9374286532402039,0.8831645846366882,0.8060253262519836,0.32987868785858154,0.9188911318778992,0.8543423414230347
44,0.9418665766716003,0.8951317667961121,0.16860464215278625,0.0025,0.9469202756881714,0.9372608065605164,0.8921934366226196,0.8178141713142395,0.30830055475234985,0.9185094237327576,0.8700375556945801
45,0.943135678768158,0.8971582651138306,0.16503238677978516,0.0025,0.9480379819869995,0.938694179058075,0.8864971399307251,0.8103355169296265,0.3228044807910919,0.9133579730987549,0.8647435903549194
46,0.9461236000061035,0.9020649790763855,0.15710240602493286,0.00125,0.9504867792129517,0.9421818852424622,0.8906973004341125,0.817193865776062,0.3061363697052002,0.9186221957206726,0.8676795959472656
47,0.946821391582489,0.9031981825828552,0.15515199303627014,0.00125,0.951346755027771,0.9426518082618713,0.8996908664703369,0.8296160101890564,0.2845499515533447,0.9179679155349731,0.8835301399230957
48,0.9474781155586243,0.9042401313781738,0.15337499976158142,0.00125,0.9524610638618469,0.9428438544273376,0.8978874683380127,0.8267114162445068,0.289556622505188,0.9159679412841797,0.8820264339447021
